"COU","Country","SEX","Sex","IND","Indicator","YEAR","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"AUS","Australia","TOTAL","Total","FAM1","Total fertility rate","2017","2017","CHLD","Children","0","Units",,,1.74,,
"AUS","Australia","TOTAL","Total","FAM1","Total fertility rate","2018","2018","CHLD","Children","0","Units",,,1.74,,
"AUS","Australia","TOTAL","Total","FAM1","Total fertility rate","2019","2019","CHLD","Children","0","Units",,,1.66,,
"HUN","Hungary","TOTAL","Total","FAM1","Total fertility rate","1970","1970","CHLD","Children","0","Units",,,1.97,,
"HUN","Hungary","TOTAL","Total","FAM1","Total fertility rate","1971","1971","CHLD","Children","0","Units",,,1.92,,
"HUN","Hungary","TOTAL","Total","FAM1","Total fertility rate","1972","1972","CHLD","Children","0","Units",,,1.93,,
"HUN","Hungary","TOTAL","Total","FAM1","Total fertility rate","1973","1973","CHLD","Children","0","Units",,,1.95,,
"HUN","Hungary","TOTAL","Total","FAM1","Total fertility rate","1974","1974","CHLD","Children","0","Units",,,2.3,,
"HUN","Hungary","TOTAL","Total","FAM1","Total fertility rate","1975","1975","CHLD","Children","0","Units",,,2.38,,
"HUN","Hungary","TOTAL","Total","FAM1","Total fertility rate","1976","1976","CHLD","Children","0","Units",,,2.26,,
"HUN","Hungary","TOTAL","Total","FAM1","Total fertility rate","1977","1977","CHLD","Children","0","Units",,,2.17,,
"HUN","Hungary","TOTAL","Total","FAM1","Total fertility rate","1978","1978","CHLD","Children","0","Units",,,2.08,,
"HUN","Hungary","TOTAL","Total","FAM1","Total fertility rate","1979","1979","CHLD","Children","0","Units",,,2.02,,
"HUN","Hungary","TOTAL","Total","FAM1","Total fertility rate","1980","1980","CHLD","Children","0","Units",,,1.92,,
"HUN","Hungary","TOTAL","Total","FAM1","Total fertility rate","1981","1981","CHLD","Children","0","Units",,,1.88,,
"HUN","Hungary","TOTAL","Total","FAM1","Total fertility rate","1982","1982","CHLD","Children","0","Units",,,1.78,,
"HUN","Hungary","TOTAL","Total","FAM1","Total fertility rate","1983","1983","CHLD","Children","0","Units",,,1.73,,
"HUN","Hungary","TOTAL","Total","FAM1","Total fertility rate","1984","1984","CHLD","Children","0","Units",,,1.73,,
"HUN","Hungary","TOTAL","Total","FAM1","Total fertility rate","1985","1985","CHLD","Children","0","Units",,,1.83,,
"HUN","Hungary","TOTAL","Total","FAM1","Total fertility rate","1986","1986","CHLD","Children","0","Units",,,1.83,,
"HUN","Hungary","TOTAL","Total","FAM1","Total fertility rate","1987","1987","CHLD","Children","0","Units",,,1.81,,
"HUN","Hungary","TOTAL","Total","FAM1","Total fertility rate","1988","1988","CHLD","Children","0","Units",,,1.79,,
"HUN","Hungary","TOTAL","Total","FAM1","Total fertility rate","1989","1989","CHLD","Children","0","Units",,,1.78,,
"HUN","Hungary","TOTAL","Total","FAM1","Total fertility rate","1990","1990","CHLD","Children","0","Units",,,1.84,,
"HUN","Hungary","TOTAL","Total","FAM1","Total fertility rate","1991","1991","CHLD","Children","0","Units",,,1.86,,
"HUN","Hungary","TOTAL","Total","FAM1","Total fertility rate","1992","1992","CHLD","Children","0","Units",,,1.77,,
"HUN","Hungary","TOTAL","Total","FAM1","Total fertility rate","1993","1993","CHLD","Children","0","Units",,,1.69,,
"HUN","Hungary","TOTAL","Total","FAM1","Total fertility rate","1994","1994","CHLD","Children","0","Units",,,1.64,,
"HUN","Hungary","TOTAL","Total","FAM1","Total fertility rate","1995","1995","CHLD","Children","0","Units",,,1.57,,
"HUN","Hungary","TOTAL","Total","FAM1","Total fertility rate","1996","1996","CHLD","Children","0","Units",,,1.46,,
"HUN","Hungary","TOTAL","Total","FAM1","Total fertility rate","1997","1997","CHLD","Children","0","Units",,,1.38,,
"HUN","Hungary","TOTAL","Total","FAM1","Total fertility rate","1998","1998","CHLD","Children","0","Units",,,1.33,,
"HUN","Hungary","TOTAL","Total","FAM1","Total fertility rate","1999","1999","CHLD","Children","0","Units",,,1.29,,
"HUN","Hungary","TOTAL","Total","FAM1","Total fertility rate","2000","2000","CHLD","Children","0","Units",,,1.33,,
"HUN","Hungary","TOTAL","Total","FAM1","Total fertility rate","2001","2001","CHLD","Children","0","Units",,,1.31,,
"HUN","Hungary","TOTAL","Total","FAM1","Total fertility rate","2002","2002","CHLD","Children","0","Units",,,1.31,,
"HUN","Hungary","TOTAL","Total","FAM1","Total fertility rate","2003","2003","CHLD","Children","0","Units",,,1.28,,
"HUN","Hungary","TOTAL","Total","FAM1","Total fertility rate","2004","2004","CHLD","Children","0","Units",,,1.28,,
"HUN","Hungary","TOTAL","Total","FAM1","Total fertility rate","2005","2005","CHLD","Children","0","Units",,,1.32,,
"HUN","Hungary","TOTAL","Total","FAM1","Total fertility rate","2006","2006","CHLD","Children","0","Units",,,1.35,,
"HUN","Hungary","TOTAL","Total","FAM1","Total fertility rate","2007","2007","CHLD","Children","0","Units",,,1.32,,
"HUN","Hungary","TOTAL","Total","FAM1","Total fertility rate","2008","2008","CHLD","Children","0","Units",,,1.35,,
"HUN","Hungary","TOTAL","Total","FAM1","Total fertility rate","2009","2009","CHLD","Children","0","Units",,,1.33,,
"HUN","Hungary","TOTAL","Total","FAM1","Total fertility rate","2010","2010","CHLD","Children","0","Units",,,1.26,,
"HUN","Hungary","TOTAL","Total","FAM1","Total fertility rate","2011","2011","CHLD","Children","0","Units",,,1.24,,
"HUN","Hungary","TOTAL","Total","FAM1","Total fertility rate","2012","2012","CHLD","Children","0","Units",,,1.34,,
"HUN","Hungary","TOTAL","Total","FAM1","Total fertility rate","2013","2013","CHLD","Children","0","Units",,,1.34,,
"HUN","Hungary","TOTAL","Total","FAM1","Total fertility rate","2014","2014","CHLD","Children","0","Units",,,1.41,,
"HUN","Hungary","TOTAL","Total","FAM1","Total fertility rate","2015","2015","CHLD","Children","0","Units",,,1.44,,
"HUN","Hungary","TOTAL","Total","FAM1","Total fertility rate","2016","2016","CHLD","Children","0","Units",,,1.49,,
"HUN","Hungary","TOTAL","Total","FAM1","Total fertility rate","2017","2017","CHLD","Children","0","Units",,,1.49,,
"HUN","Hungary","TOTAL","Total","FAM1","Total fertility rate","2018","2018","CHLD","Children","0","Units",,,1.49,,
"HUN","Hungary","TOTAL","Total","FAM1","Total fertility rate","2019","2019","CHLD","Children","0","Units",,,1.49,,
"USA","United States","TOTAL","Total","FAM1","Total fertility rate","1970","1970","CHLD","Children","0","Units",,,2.48,,
"USA","United States","TOTAL","Total","FAM1","Total fertility rate","1971","1971","CHLD","Children","0","Units",,,2.27,,
"USA","United States","TOTAL","Total","FAM1","Total fertility rate","1972","1972","CHLD","Children","0","Units",,,2.01,,
"USA","United States","TOTAL","Total","FAM1","Total fertility rate","1973","1973","CHLD","Children","0","Units",,,1.88,,
"USA","United States","TOTAL","Total","FAM1","Total fertility rate","1974","1974","CHLD","Children","0","Units",,,1.84,,
"USA","United States","TOTAL","Total","FAM1","Total fertility rate","1975","1975","CHLD","Children","0","Units",,,1.77,,
"USA","United States","TOTAL","Total","FAM1","Total fertility rate","1976","1976","CHLD","Children","0","Units",,,1.74,,
"USA","United States","TOTAL","Total","FAM1","Total fertility rate","1977","1977","CHLD","Children","0","Units",,,1.79,,
"USA","United States","TOTAL","Total","FAM1","Total fertility rate","1978","1978","CHLD","Children","0","Units",,,1.76,,
"USA","United States","TOTAL","Total","FAM1","Total fertility rate","1979","1979","CHLD","Children","0","Units",,,1.81,,
"USA","United States","TOTAL","Total","FAM1","Total fertility rate","1980","1980","CHLD","Children","0","Units",,,1.84,,
"USA","United States","TOTAL","Total","FAM1","Total fertility rate","1981","1981","CHLD","Children","0","Units",,,1.81,,
"USA","United States","TOTAL","Total","FAM1","Total fertility rate","1982","1982","CHLD","Children","0","Units",,,1.83,,
"USA","United States","TOTAL","Total","FAM1","Total fertility rate","1983","1983","CHLD","Children","0","Units",,,1.8,,
"USA","United States","TOTAL","Total","FAM1","Total fertility rate","1984","1984","CHLD","Children","0","Units",,,1.81,,
"USA","United States","TOTAL","Total","FAM1","Total fertility rate","1985","1985","CHLD","Children","0","Units",,,1.84,,
"USA","United States","TOTAL","Total","FAM1","Total fertility rate","1986","1986","CHLD","Children","0","Units",,,1.84,,
"USA","United States","TOTAL","Total","FAM1","Total fertility rate","1987","1987","CHLD","Children","0","Units",,,1.87,,
"USA","United States","TOTAL","Total","FAM1","Total fertility rate","1988","1988","CHLD","Children","0","Units",,,1.93,,
"USA","United States","TOTAL","Total","FAM1","Total fertility rate","1989","1989","CHLD","Children","0","Units",,,2.01,,
"USA","United States","TOTAL","Total","FAM1","Total fertility rate","1990","1990","CHLD","Children","0","Units",,,2.08,,
"USA","United States","TOTAL","Total","FAM1","Total fertility rate","1991","1991","CHLD","Children","0","Units",,,2.06,,
"USA","United States","TOTAL","Total","FAM1","Total fertility rate","1992","1992","CHLD","Children","0","Units",,,2.05,,
"USA","United States","TOTAL","Total","FAM1","Total fertility rate","1993","1993","CHLD","Children","0","Units",,,2.02,,
"USA","United States","TOTAL","Total","FAM1","Total fertility rate","1994","1994","CHLD","Children","0","Units",,,2,,
"USA","United States","TOTAL","Total","FAM1","Total fertility rate","1995","1995","CHLD","Children","0","Units",,,1.98,,
"USA","United States","TOTAL","Total","FAM1","Total fertility rate","1996","1996","CHLD","Children","0","Units",,,1.98,,
"USA","United States","TOTAL","Total","FAM1","Total fertility rate","1997","1997","CHLD","Children","0","Units",,,1.97,,
"USA","United States","TOTAL","Total","FAM1","Total fertility rate","1998","1998","CHLD","Children","0","Units",,,2,,
"USA","United States","TOTAL","Total","FAM1","Total fertility rate","1999","1999","CHLD","Children","0","Units",,,2.01,,
"USA","United States","TOTAL","Total","FAM1","Total fertility rate","2000","2000","CHLD","Children","0","Units",,,2.06,,
"USA","United States","TOTAL","Total","FAM1","Total fertility rate","2001","2001","CHLD","Children","0","Units",,,2.03,,
"USA","United States","TOTAL","Total","FAM1","Total fertility rate","2002","2002","CHLD","Children","0","Units",,,2.01,,
"USA","United States","TOTAL","Total","FAM1","Total fertility rate","2003","2003","CHLD","Children","0","Units",,,2.04,,
"USA","United States","TOTAL","Total","FAM1","Total fertility rate","2004","2004","CHLD","Children","0","Units",,,2.05,,
"USA","United States","TOTAL","Total","FAM1","Total fertility rate","2005","2005","CHLD","Children","0","Units",,,2.06,,
"USA","United States","TOTAL","Total","FAM1","Total fertility rate","2006","2006","CHLD","Children","0","Units",,,2.11,,
"USA","United States","TOTAL","Total","FAM1","Total fertility rate","2007","2007","CHLD","Children","0","Units",,,2.12,,
"USA","United States","TOTAL","Total","FAM1","Total fertility rate","2008","2008","CHLD","Children","0","Units",,,2.07,,
"USA","United States","TOTAL","Total","FAM1","Total fertility rate","2009","2009","CHLD","Children","0","Units",,,2,,
"USA","United States","TOTAL","Total","FAM1","Total fertility rate","2010","2010","CHLD","Children","0","Units",,,1.93,,
"USA","United States","TOTAL","Total","FAM1","Total fertility rate","2011","2011","CHLD","Children","0","Units",,,1.89,,
"USA","United States","TOTAL","Total","FAM1","Total fertility rate","2012","2012","CHLD","Children","0","Units",,,1.88,,
"USA","United States","TOTAL","Total","FAM1","Total fertility rate","2013","2013","CHLD","Children","0","Units",,,1.86,,
"USA","United States","TOTAL","Total","FAM1","Total fertility rate","2014","2014","CHLD","Children","0","Units",,,1.86,,
"USA","United States","TOTAL","Total","FAM1","Total fertility rate","2015","2015","CHLD","Children","0","Units",,,1.84,,
"USA","United States","TOTAL","Total","FAM1","Total fertility rate","2016","2016","CHLD","Children","0","Units",,,1.82,,
"USA","United States","TOTAL","Total","FAM1","Total fertility rate","2017","2017","CHLD","Children","0","Units",,,1.77,,
"USA","United States","TOTAL","Total","FAM1","Total fertility rate","2018","2018","CHLD","Children","0","Units",,,1.73,,
"USA","United States","TOTAL","Total","FAM1","Total fertility rate","2019","2019","CHLD","Children","0","Units",,,1.71,,
"ISR","Israel","TOTAL","Total","FAM11D","Public social expenditure on tax breaks for families as a % of GDP","2009","2009","PC","Percentage","0","Units",,,0.15,,
"ISR","Israel","TOTAL","Total","FAM11D","Public social expenditure on tax breaks for families as a % of GDP","2010","2010","PC","Percentage","0","Units",,,0.18,,
"ISR","Israel","TOTAL","Total","FAM11D","Public social expenditure on tax breaks for families as a % of GDP","2011","2011","PC","Percentage","0","Units",,,0.13,,
"ISR","Israel","TOTAL","Total","FAM11D","Public social expenditure on tax breaks for families as a % of GDP","2012","2012","PC","Percentage","0","Units",,,0.16,,
"ISR","Israel","TOTAL","Total","FAM11D","Public social expenditure on tax breaks for families as a % of GDP","2013","2013","PC","Percentage","0","Units",,,0.27,,
"ISR","Israel","TOTAL","Total","FAM11D","Public social expenditure on tax breaks for families as a % of GDP","2014","2014","PC","Percentage","0","Units",,,0.29,,
"ISR","Israel","TOTAL","Total","FAM11D","Public social expenditure on tax breaks for families as a % of GDP","2015","2015","PC","Percentage","0","Units",,,0.27,,
"ISR","Israel","TOTAL","Total","FAM11D","Public social expenditure on tax breaks for families as a % of GDP","2016","2016","PC","Percentage","0","Units",,,0.26,,
"ISR","Israel","TOTAL","Total","FAM11D","Public social expenditure on tax breaks for families as a % of GDP","2017","2017","PC","Percentage","0","Units",,,0.39,,
"ISR","Israel","TOTAL","Total","FAM11D","Public social expenditure on tax breaks for families as a % of GDP","2018","2018","PC","Percentage","0","Units",,,0.4,,
"HUN","Hungary","TOTAL","Total","FAM6A","Gender gap (male-less-female) in the employment-to-population rate","1992","1992","PC_PNT","Percentage points","0","Units",,,11.7,,
"HUN","Hungary","TOTAL","Total","FAM6A","Gender gap (male-less-female) in the employment-to-population rate","1993","1993","PC_PNT","Percentage points","0","Units",,,10.7,,
"HUN","Hungary","TOTAL","Total","FAM6A","Gender gap (male-less-female) in the employment-to-population rate","1994","1994","PC_PNT","Percentage points","0","Units",,,11.8,,
"HUN","Hungary","TOTAL","Total","FAM6A","Gender gap (male-less-female) in the employment-to-population rate","1995","1995","PC_PNT","Percentage points","0","Units",,,14.3,,
"HUN","Hungary","TOTAL","Total","FAM6A","Gender gap (male-less-female) in the employment-to-population rate","1996","1996","PC_PNT","Percentage points","0","Units",,,14.6,,
"HUN","Hungary","TOTAL","Total","FAM6A","Gender gap (male-less-female) in the employment-to-population rate","1997","1997","PC_PNT","Percentage points","0","Units",,,14.9,,
"HUN","Hungary","TOTAL","Total","FAM6A","Gender gap (male-less-female) in the employment-to-population rate","1998","1998","PC_PNT","Percentage points","0","Units",,,13,,
"HUN","Hungary","TOTAL","Total","FAM6A","Gender gap (male-less-female) in the employment-to-population rate","1999","1999","PC_PNT","Percentage points","0","Units",,,13.3,,
"HUN","Hungary","TOTAL","Total","FAM6A","Gender gap (male-less-female) in the employment-to-population rate","2000","2000","PC_PNT","Percentage points","0","Units",,,13.1,,
"HUN","Hungary","TOTAL","Total","FAM6A","Gender gap (male-less-female) in the employment-to-population rate","2001","2001","PC_PNT","Percentage points","0","Units",,,13.2,,
"HUN","Hungary","TOTAL","Total","FAM6A","Gender gap (male-less-female) in the employment-to-population rate","2002","2002","PC_PNT","Percentage points","0","Units",,,13.1,,
"HUN","Hungary","TOTAL","Total","FAM6A","Gender gap (male-less-female) in the employment-to-population rate","2003","2003","PC_PNT","Percentage points","0","Units",,,12.6,,
"HUN","Hungary","TOTAL","Total","FAM6A","Gender gap (male-less-female) in the employment-to-population rate","2004","2004","PC_PNT","Percentage points","0","Units",,,12.5,,
"HUN","Hungary","TOTAL","Total","FAM6A","Gender gap (male-less-female) in the employment-to-population rate","2005","2005","PC_PNT","Percentage points","0","Units",,,12.1,,
"HUN","Hungary","TOTAL","Total","FAM6A","Gender gap (male-less-female) in the employment-to-population rate","2006","2006","PC_PNT","Percentage points","0","Units",,,12.9,,
"HUN","Hungary","TOTAL","Total","FAM6A","Gender gap (male-less-female) in the employment-to-population rate","2007","2007","PC_PNT","Percentage points","0","Units",,,13,,
"HUN","Hungary","TOTAL","Total","FAM6A","Gender gap (male-less-female) in the employment-to-population rate","2008","2008","PC_PNT","Percentage points","0","Units",,,12.4,,
"HUN","Hungary","TOTAL","Total","FAM6A","Gender gap (male-less-female) in the employment-to-population rate","2009","2009","PC_PNT","Percentage points","0","Units",,,11.1,,
"HUN","Hungary","TOTAL","Total","FAM6A","Gender gap (male-less-female) in the employment-to-population rate","2010","2010","PC_PNT","Percentage points","0","Units",,,9.6,,
"HUN","Hungary","TOTAL","Total","FAM6A","Gender gap (male-less-female) in the employment-to-population rate","2011","2011","PC_PNT","Percentage points","0","Units",,,10.4,,
"HUN","Hungary","TOTAL","Total","FAM6A","Gender gap (male-less-female) in the employment-to-population rate","2012","2012","PC_PNT","Percentage points","0","Units",,,9.8,,
"HUN","Hungary","TOTAL","Total","FAM6A","Gender gap (male-less-female) in the employment-to-population rate","2013","2013","PC_PNT","Percentage points","0","Units",,,11.1,,
"HUN","Hungary","TOTAL","Total","FAM6A","Gender gap (male-less-female) in the employment-to-population rate","2014","2014","PC_PNT","Percentage points","0","Units",,,12,,
"HUN","Hungary","TOTAL","Total","FAM6A","Gender gap (male-less-female) in the employment-to-population rate","2015","2015","PC_PNT","Percentage points","0","Units",,,12.5,,
"HUN","Hungary","TOTAL","Total","FAM6A","Gender gap (male-less-female) in the employment-to-population rate","2016","2016","PC_PNT","Percentage points","0","Units",,,12.8,,
"HUN","Hungary","TOTAL","Total","FAM6A","Gender gap (male-less-female) in the employment-to-population rate","2017","2017","PC_PNT","Percentage points","0","Units",,,14,,
"HUN","Hungary","TOTAL","Total","FAM6A","Gender gap (male-less-female) in the employment-to-population rate","2018","2018","PC_PNT","Percentage points","0","Units",,,14,,
"FIN","Finland","TOTAL","Total","FAM7","Gender wage gap (median) for full-time employees","1977","1977","PC","Percentage","0","Units",,,27.69,,
"FIN","Finland","TOTAL","Total","FAM7","Gender wage gap (median) for full-time employees","1978","1978","PC","Percentage","0","Units",,,27.09,,
"FIN","Finland","TOTAL","Total","FAM7","Gender wage gap (median) for full-time employees","1979","1979","PC","Percentage","0","Units",,,27.17,,
"FIN","Finland","TOTAL","Total","FAM7","Gender wage gap (median) for full-time employees","1980","1980","PC","Percentage","0","Units",,,26.62,,
"FIN","Finland","TOTAL","Total","FAM7","Gender wage gap (median) for full-time employees","1982","1982","PC","Percentage","0","Units",,,25.96,,
"FIN","Finland","TOTAL","Total","FAM7","Gender wage gap (median) for full-time employees","1983","1983","PC","Percentage","0","Units",,,25.63,,
"FIN","Finland","TOTAL","Total","FAM7","Gender wage gap (median) for full-time employees","1984","1984","PC","Percentage","0","Units",,,23.43,,
"FIN","Finland","TOTAL","Total","FAM7","Gender wage gap (median) for full-time employees","1986","1986","PC","Percentage","0","Units",,,22.53,,
"FIN","Finland","TOTAL","Total","FAM7","Gender wage gap (median) for full-time employees","1987","1987","PC","Percentage","0","Units",,,23.61,,
"FIN","Finland","TOTAL","Total","FAM7","Gender wage gap (median) for full-time employees","1988","1988","PC","Percentage","0","Units",,,23.05,,
"FIN","Finland","TOTAL","Total","FAM7","Gender wage gap (median) for full-time employees","1989","1989","PC","Percentage","0","Units",,,23.56,,
"FIN","Finland","TOTAL","Total","FAM7","Gender wage gap (median) for full-time employees","1990","1990","PC","Percentage","0","Units",,,22.86,,
"FIN","Finland","TOTAL","Total","FAM7","Gender wage gap (median) for full-time employees","1991","1991","PC","Percentage","0","Units",,,21.47,,
"FIN","Finland","TOTAL","Total","FAM7","Gender wage gap (median) for full-time employees","1992","1992","PC","Percentage","0","Units",,,20.28,,
"FIN","Finland","TOTAL","Total","FAM7","Gender wage gap (median) for full-time employees","1993","1993","PC","Percentage","0","Units",,,21.98,,
"FIN","Finland","TOTAL","Total","FAM7","Gender wage gap (median) for full-time employees","1994","1994","PC","Percentage","0","Units",,,23.15,,
"FIN","Finland","TOTAL","Total","FAM7","Gender wage gap (median) for full-time employees","1995","1995","PC","Percentage","0","Units",,,22.4,,
"FIN","Finland","TOTAL","Total","FAM7","Gender wage gap (median) for full-time employees","1996","1996","PC","Percentage","0","Units",,,20.58,,
"FIN","Finland","TOTAL","Total","FAM7","Gender wage gap (median) for full-time employees","1997","1997","PC","Percentage","0","Units",,,21.33,,
"FIN","Finland","TOTAL","Total","FAM7","Gender wage gap (median) for full-time employees","1998","1998","PC","Percentage","0","Units",,,20.8,,
"FIN","Finland","TOTAL","Total","FAM7","Gender wage gap (median) for full-time employees","1999","1999","PC","Percentage","0","Units",,,21.72,,
"FIN","Finland","TOTAL","Total","FAM7","Gender wage gap (median) for full-time employees","2000","2000","PC","Percentage","0","Units",,,20.43,,
"FIN","Finland","TOTAL","Total","FAM7","Gender wage gap (median) for full-time employees","2001","2001","PC","Percentage","0","Units",,,21.24,,
"FIN","Finland","TOTAL","Total","FAM7","Gender wage gap (median) for full-time employees","2002","2002","PC","Percentage","0","Units",,,20.37,,
"FIN","Finland","TOTAL","Total","FAM7","Gender wage gap (median) for full-time employees","2003","2003","PC","Percentage","0","Units",,,20.1,,
"FIN","Finland","TOTAL","Total","FAM7","Gender wage gap (median) for full-time employees","2004","2004","PC","Percentage","0","Units",,,20.02,,
"FIN","Finland","TOTAL","Total","FAM7","Gender wage gap (median) for full-time employees","2005","2005","PC","Percentage","0","Units",,,18.94,,
"FIN","Finland","TOTAL","Total","FAM7","Gender wage gap (median) for full-time employees","2006","2006","PC","Percentage","0","Units",,,19.37,,
"FIN","Finland","TOTAL","Total","FAM7","Gender wage gap (median) for full-time employees","2007","2007","PC","Percentage","0","Units",,,21.38,,
"FIN","Finland","TOTAL","Total","FAM7","Gender wage gap (median) for full-time employees","2008","2008","PC","Percentage","0","Units",,,21.23,,
"FIN","Finland","TOTAL","Total","FAM7","Gender wage gap (median) for full-time employees","2009","2009","PC","Percentage","0","Units",,,19.68,,
"FIN","Finland","TOTAL","Total","FAM7","Gender wage gap (median) for full-time employees","2010","2010","PC","Percentage","0","Units",,,18.88,,
"FIN","Finland","TOTAL","Total","FAM7","Gender wage gap (median) for full-time employees","2011","2011","PC","Percentage","0","Units",,,18.61,,
"FIN","Finland","TOTAL","Total","FAM7","Gender wage gap (median) for full-time employees","2012","2012","PC","Percentage","0","Units",,,18.73,,
"FIN","Finland","TOTAL","Total","FAM7","Gender wage gap (median) for full-time employees","2013","2013","PC","Percentage","0","Units",,,20.18,,
"FIN","Finland","TOTAL","Total","FAM7","Gender wage gap (median) for full-time employees","2014","2014","PC","Percentage","0","Units",,,19.61,,
"FIN","Finland","TOTAL","Total","FAM7","Gender wage gap (median) for full-time employees","2015","2015","PC","Percentage","0","Units",,,18.06,,
"FIN","Finland","TOTAL","Total","FAM7","Gender wage gap (median) for full-time employees","2016","2016","PC","Percentage","0","Units",,,16.47,,
"FIN","Finland","TOTAL","Total","FAM7","Gender wage gap (median) for full-time employees","2017","2017","PC","Percentage","0","Units",,,17.72,,
"FIN","Finland","TOTAL","Total","FAM7","Gender wage gap (median) for full-time employees","2018","2018","PC","Percentage","0","Units",,,18.86,,
"NOR","Norway","TOTAL","Total","FAM11B","Public social expenditure on cash benefits for families as a % of GDP","2001","2001","PC","Percentage","0","Units",,,1.89,,
"NOR","Norway","TOTAL","Total","FAM11B","Public social expenditure on cash benefits for families as a % of GDP","2002","2002","PC","Percentage","0","Units",,,1.9,,
"NOR","Norway","TOTAL","Total","FAM11B","Public social expenditure on cash benefits for families as a % of GDP","2003","2003","PC","Percentage","0","Units",,,1.86,,
"NOR","Norway","TOTAL","Total","FAM11B","Public social expenditure on cash benefits for families as a % of GDP","2004","2004","PC","Percentage","0","Units",,,1.71,,
"NOR","Norway","TOTAL","Total","FAM11B","Public social expenditure on cash benefits for families as a % of GDP","2005","2005","PC","Percentage","0","Units",,,1.54,,
"NOR","Norway","TOTAL","Total","FAM11B","Public social expenditure on cash benefits for families as a % of GDP","2006","2006","PC","Percentage","0","Units",,,1.38,,
"NOR","Norway","TOTAL","Total","FAM11B","Public social expenditure on cash benefits for families as a % of GDP","2007","2007","PC","Percentage","0","Units",,,1.32,,
"NOR","Norway","TOTAL","Total","FAM11B","Public social expenditure on cash benefits for families as a % of GDP","2008","2008","PC","Percentage","0","Units",,,1.32,,
"NOR","Norway","TOTAL","Total","FAM11B","Public social expenditure on cash benefits for families as a % of GDP","2009","2009","PC","Percentage","0","Units",,,1.49,,
"NOR","Norway","TOTAL","Total","FAM11B","Public social expenditure on cash benefits for families as a % of GDP","2010","2010","PC","Percentage","0","Units",,,1.44,,
"NOR","Norway","TOTAL","Total","FAM11B","Public social expenditure on cash benefits for families as a % of GDP","2011","2011","PC","Percentage","0","Units",,,1.37,,
"NOR","Norway","TOTAL","Total","FAM11B","Public social expenditure on cash benefits for families as a % of GDP","2012","2012","PC","Percentage","0","Units",,,1.32,,
"NOR","Norway","TOTAL","Total","FAM11B","Public social expenditure on cash benefits for families as a % of GDP","2013","2013","PC","Percentage","0","Units",,,1.3,,
"NOR","Norway","TOTAL","Total","FAM11B","Public social expenditure on cash benefits for families as a % of GDP","2014","2014","PC","Percentage","0","Units",,,1.32,,
"NOR","Norway","TOTAL","Total","FAM11B","Public social expenditure on cash benefits for families as a % of GDP","2015","2015","PC","Percentage","0","Units",,,1.36,,
"NOR","Norway","TOTAL","Total","FAM11B","Public social expenditure on cash benefits for families as a % of GDP","2016","2016","PC","Percentage","0","Units",,,1.35,,
"NOR","Norway","TOTAL","Total","FAM11B","Public social expenditure on cash benefits for families as a % of GDP","2017","2017","PC","Percentage","0","Units",,,1.27,,
"EST","Estonia","TOTAL","Total","FAM11C","Public social expenditure on services and in-kind benefits for families as a % of GDP","2001","2001","PC","Percentage","0","Units",,,0.25,,
"EST","Estonia","TOTAL","Total","FAM11C","Public social expenditure on services and in-kind benefits for families as a % of GDP","2002","2002","PC","Percentage","0","Units",,,0.27,,
"EST","Estonia","TOTAL","Total","FAM11C","Public social expenditure on services and in-kind benefits for families as a % of GDP","2003","2003","PC","Percentage","0","Units",,,0.25,,
"EST","Estonia","TOTAL","Total","FAM11C","Public social expenditure on services and in-kind benefits for families as a % of GDP","2004","2004","PC","Percentage","0","Units",,,0.29,,
"EST","Estonia","TOTAL","Total","FAM11C","Public social expenditure on services and in-kind benefits for families as a % of GDP","2005","2005","PC","Percentage","0","Units",,,0.33,,
"EST","Estonia","TOTAL","Total","FAM11C","Public social expenditure on services and in-kind benefits for families as a % of GDP","2006","2006","PC","Percentage","0","Units",,,0.31,,
"EST","Estonia","TOTAL","Total","FAM11C","Public social expenditure on services and in-kind benefits for families as a % of GDP","2007","2007","PC","Percentage","0","Units",,,0.32,,
"EST","Estonia","TOTAL","Total","FAM11C","Public social expenditure on services and in-kind benefits for families as a % of GDP","2008","2008","PC","Percentage","0","Units",,,0.45,,
"EST","Estonia","TOTAL","Total","FAM11C","Public social expenditure on services and in-kind benefits for families as a % of GDP","2009","2009","PC","Percentage","0","Units",,,0.43,,
"EST","Estonia","TOTAL","Total","FAM11C","Public social expenditure on services and in-kind benefits for families as a % of GDP","2010","2010","PC","Percentage","0","Units",,,0.42,,
"EST","Estonia","TOTAL","Total","FAM11C","Public social expenditure on services and in-kind benefits for families as a % of GDP","2011","2011","PC","Percentage","0","Units",,,0.38,,
"EST","Estonia","TOTAL","Total","FAM11C","Public social expenditure on services and in-kind benefits for families as a % of GDP","2012","2012","PC","Percentage","0","Units",,,0.39,,
"EST","Estonia","TOTAL","Total","FAM11C","Public social expenditure on services and in-kind benefits for families as a % of GDP","2013","2013","PC","Percentage","0","Units",,,0.34,,
"EST","Estonia","TOTAL","Total","FAM11C","Public social expenditure on services and in-kind benefits for families as a % of GDP","2014","2014","PC","Percentage","0","Units",,,0.81,,
"EST","Estonia","TOTAL","Total","FAM11C","Public social expenditure on services and in-kind benefits for families as a % of GDP","2015","2015","PC","Percentage","0","Units",,,0.79,,
